   109    0.52819E+04    0.46166E+00   -0.24269E+02    0.34820E+06    0.46671E+04
   110    0.53311E+04    0.47169E+00   -0.24879E+02    0.34099E+06    0.46042E+04
   111    0.53802E+04    0.48181E+00   -0.25495E+02    0.33392E+06    0.45426E+04
   112    0.54292E+04    0.49196E+00   -0.26115E+02    0.32699E+06    0.44824E+04
   113    0.54784E+04    0.50216E+00   -0.26738E+02    0.32019E+06    0.44234E+04
   114    0.55274E+04    0.51233E+00   -0.27364E+02    0.31353E+06    0.43657E+04
   115    0.55765E+04    0.52263E+00   -0.27993E+02    0.30699E+06    0.43092E+04
   116    0.56254E+04    0.53284E+00   -0.28624E+02    0.30059E+06    0.42539E+04
   117    0.56745E+04    0.54303E+00   -0.29258E+02    0.29431E+06    0.41998E+04
   118    0.57235E+04    0.55337E+00   -0.29894E+02    0.28816E+06    0.41469E+04
   119    0.57724E+04    0.56372E+00   -0.30531E+02    0.28213E+06    0.40950E+04
   120    0.58213E+04    0.57393E+00   -0.31170E+02    0.27621E+06    0.40443E+04
   121    0.58701E+04    0.58429E+00   -0.31809E+02    0.27042E+06    0.39946E+04
   122    0.59188E+04    0.59454E+00   -0.32450E+02    0.26474E+06    0.39460E+04
   123    0.59674E+04    0.60473E+00   -0.33092E+02    0.25918E+06    0.38983E+04
   124    0.60159E+04    0.61496E+00   -0.33732E+02    0.25373E+06    0.38516E+04
   125    0.60643E+04    0.62515E+00   -0.34373E+02    0.24839E+06    0.38059E+04
   126    0.61127E+04    0.63539E+00   -0.35014E+02    0.24316E+06    0.37611E+04
   127    0.61609E+04    0.64553E+00   -0.35655E+02    0.23803E+06    0.37172E+04
   128    0.62091E+04    0.65572E+00   -0.36296E+02    0.23301E+06    0.36741E+04
   129    0.62571E+04    0.66583E+00   -0.36935E+02    0.22809E+06    0.36319E+04
   130    0.63051E+04    0.67587E+00   -0.37572E+02    0.22327E+06    0.35905E+04
   131    0.63529E+04    0.68597E+00   -0.38210E+02    0.21855E+06    0.35499E+04
   132    0.64007E+04    0.69600E+00   -0.38844E+02    0.21392E+06    0.35100E+04
   133    0.64484E+04    0.70600E+00   -0.39478E+02    0.20939E+06    0.34708E+04
   134    0.64960E+04    0.71598E+00   -0.40107E+02    0.20495E+06    0.34324E+04
   135    0.65435E+04    0.72584E+00   -0.40735E+02    0.20061E+06    0.33946E+04
   136    0.65908E+04    0.73558E+00   -0.41356E+02    0.19635E+06    0.33576E+04
   137    0.66381E+04    0.74525E+00   -0.41974E+02    0.19218E+06    0.33211E+04
   138    0.66854E+04    0.75479E+00   -0.42588E+02    0.18810E+06    0.32854E+04
   139    0.67324E+04    0.76432E+00   -0.43196E+02    0.18411E+06    0.32502E+04
   140    0.67795E+04    0.77361E+00   -0.43800E+02    0.18020E+06    0.32156E+04
   141    0.68264E+04    0.78272E+00   -0.44397E+02    0.17637E+06    0.31816E+04
   142    0.68733E+04    0.79173E+00   -0.44988E+02    0.17262E+06    0.31481E+04
   143    0.69202E+04    0.80061E+00   -0.45574E+02    0.16895E+06    0.31152E+04
   144    0.69670E+04    0.80929E+00   -0.46153E+02    0.16536E+06    0.30828E+04
   145    0.70138E+04    0.81790E+00   -0.46725E+02    0.16185E+06    0.30509E+04
   146    0.70607E+04    0.82622E+00   -0.47290E+02    0.15841E+06    0.30194E+04
   147    0.71073E+04    0.83444E+00   -0.47847E+02    0.15504E+06    0.29884E+04
   148    0.71539E+04    0.84242E+00   -0.48396E+02    0.15175E+06    0.29578E+04
   149    0.72006E+04    0.85022E+00   -0.48938E+02    0.14852E+06    0.29276E+04
   150    0.72472E+04    0.85790E+00   -0.49469E+02    0.14537E+06    0.28979E+04
   151    0.72938E+04    0.86538E+00   -0.49992E+02    0.14228E+06    0.28684E+04
